text,context0,context1,context2,context3
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,1
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,1,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,1,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,1,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,1,0,1,0
its dangerous because we have dingleberry drivers who insist on passing in blind curves. there should be a sniper on the rocks to fire warning shots at these mental midgets.,0,0,0,0
We kill bears for being bears.,1,1,1,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,1,0,1,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,1,0,1,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
We kill bears for being bears.,0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",1,0,1,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"Enough already, let it die, convert the existing structure to bike, car, bus transport lanes, and be done with this sicko project!",0,0,0,0
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,1,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,1,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,1,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,1,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,1,0,1
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",0,0,0,0
"You reminded me of the fish cop years ago who told me he would recommend to people who carry hand guns...""file off the front sight, so it wont hurt so much when a bear shoves it up yer ass"".",1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,1,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,1,1
............. or getting golden showers from Russian hookers,0,0,0,0
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,1,1,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,0,0,0,0
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,0,0,0,0
............. or getting golden showers from Russian hookers,1,1,0,0
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,1,0,0,1
............. or getting golden showers from Russian hookers,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,1
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,0,1
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,1
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,0,1
Package thieves  should be caned or lashed in the public square for their crimes.,0,0,0,0
Package thieves  should be caned or lashed in the public square for their crimes.,1,0,1,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,1,0,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,1,1,1
No better way to celebrate the holy month than to kill innocent people!,1,0,1,1
No better way to celebrate the holy month than to kill innocent people!,1,1,1,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,0,1,0
No better way to celebrate the holy month than to kill innocent people!,1,1,1,1
No better way to celebrate the holy month than to kill innocent people!,1,0,1,0
No better way to celebrate the holy month than to kill innocent people!,1,0,1,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,1,0,0
No better way to celebrate the holy month than to kill innocent people!,1,1,0,0
No better way to celebrate the holy month than to kill innocent people!,1,1,0,0
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,0,0,1
No better way to celebrate the holy month than to kill innocent people!,0,0,0,0
No better way to celebrate the holy month than to kill innocent people!,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,1
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,0,1
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,1,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,0,0,0,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,0,0,0,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,0,0,0,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,1
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
Shooting a few of these low life parasitic criminals might cut down on their crimes.,1,0,1,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,1,0,0,1
No - nor do I want my income confiscated with an income tax to pay for this crap,1,0,0,1
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,1,0,0,1
No - nor do I want my income confiscated with an income tax to pay for this crap,1,0,0,1
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
No - nor do I want my income confiscated with an income tax to pay for this crap,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,1
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,0,0,0,0
Just as they would if they were beaten to death or sliced and diced with a knife.   But you don't call to ban hands and knives.,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,1
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
These people should be warned once and than billy clubbed and arrested,0,0,0,0
These people should be warned once and than billy clubbed and arrested,1,0,1,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,1,0,0,1
only because she got out of the car to shoot the guy.,1,0,1,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,1,0,1,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
only because she got out of the car to shoot the guy.,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,1,0,1,0
Ya mean you can't kill anyone with a gun?,1,0,1,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,1,0,1,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,1,0,1,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
Ya mean you can't kill anyone with a gun?,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,1,0,0,1
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,1,0,1,1
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,1,0,0,1
These turds need to be caught because they just don't give a crap.,1,0,0,1
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,0,0,0,0
These turds need to be caught because they just don't give a crap.,1,0,0,1
These turds need to be caught because they just don't give a crap.,1,0,1,1
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,0,0,0,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,0,0,0,0
Put a bullet in both of them.,0,0,0,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,1
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,0
Put a bullet in both of them.,1,0,1,1
Put a bullet in both of them.,1,0,1,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,0,0,0,0
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,1,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,1,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,0,0
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,1,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,0,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,0,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,1,1
these types of beliefs are why america has become a fucking cesspool of selfish filth and greed but this turd will be flushed like the rest.,1,1,0,1
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,0,1,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,1,1,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,0,1,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,1,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,0,1,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",1,1,0,1
"In other words, ""TradCath"" believes that only those who are well off financially should get healthcare. The poor should just crawl off and die. ""TradCath"" is pro-death.",0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,0,0,1
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,0,1,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,0,0,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
A dollar to a donut hole this scumbag is an illegal alien.,1,1,1,1
A dollar to a donut hole this scumbag is an illegal alien.,1,1,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,1,0,1,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,0,0,0,0
Trained to kill.,1,0,0,1
